time,x_d,y_d,z_d,x,y,z,ex,ey,ez
0.01020552,0.14940995872727786,-0.3572289826344115,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.0009991027127796426,3.1360603514052343e-06,0.0
0.02008949,0.15040460614182816,-0.35721962910614424,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.0019937501273299407,1.2489588618658232e-05,0.0
0.030217594,0.15140958456532738,-0.3572038599597625,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.002998728550829166,2.8258735000397106e-05,0.0
0.040304405,0.15241492940415008,-0.35718172419099314,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.004004073389651863,5.039450376975729e-05,0.0
0.050251071,0.15341654151073808,-0.35715333516746695,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.0050056854962398645,7.878352729595584e-05,0.0
0.060114045,0.15439999263261944,-0.35711929724462604,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.005989136618121227,0.0001128214501368574,0.0
0.070097037,0.15539702996634902,-0.35707854119004157,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.006986173951850805,0.00015357750472133613,0.0
0.08011169,0.15639670594541646,-0.357031345331623,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.007985849930918248,0.00020077336313989447,0.0
0.090112962,0.15739231726220973,-0.35697802094424075,0.3173466743371739,0.14841085601449822,-0.3572321186947629,0.3173466743371739,0.008981461247711514,0.0002540977505221531,0.0
0.100263043,0.1583909288564201,-0.35691817837073897,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.009396684686187096,0.0005835428224489347,-0.0003047482920816025
0.110215631,0.1593832408395543,-0.3568523825668776,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.010388996669321304,0.0006493386263102807,-0.0003047482920816025
0.120318622,0.16038188983773968,-0.356779768624827,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.01138764566750669,0.0007219525683608841,-0.0003047482920816025
0.130194578,0.16136566078345946,-0.3567019321948545,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.012371416613226466,0.0007997889983333839,-0.0003047482920816025
0.140176529,0.16235395020288426,-0.3566174067411387,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.01335970603265127,0.0008843144520492285,-0.0003047482920816025
0.150215929,0.1633427919251299,-0.35652644857847715,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.014348547754896912,0.0009752726147107538,-0.0003047482920816025
0.160250647,0.1643313560516331,-0.3564290943696798,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.015337111881400106,0.001072626823508116,-0.0003047482920816025
0.170215913,0.16531367103870398,-0.35632595618868895,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.016319426868470988,0.001175765004498952,-0.0003047482920816025
0.180197639,0.16629305231137367,-0.35621673352257077,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.01729880814114068,0.0012849876706171326,-0.0003047482920816025
0.190226325,0.16727534149272752,-0.356100730153424,0.3173466743371739,0.148994244170233,-0.3575017211931879,0.3176514226292555,0.018281097322494527,0.001400991039763877,-0.0003047482920816025
0.200204901,0.16825167719170922,-0.35597897491914215,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.018221404129757895,0.0015057716126946619,-0.00019924541389043648
0.210636185,0.16925758686720543,-0.35584674749542883,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.01922731380525411,0.0016379990364079888,-0.00019924541389043648
0.22025674,0.17019929486888746,-0.3557166676235998,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.020169021806936138,0.0017680789082369919,-0.00019924541389043648
0.230208925,0.17116968565857943,-0.3555762052018922,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.021139412596628104,0.001908541329944613,-0.00019924541389043648
0.240346431,0.17214045335269773,-0.3554291086653465,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.022110180290746406,0.002055637866490323,-0.00019924541389043648
0.250212057,0.17310218828552099,-0.35527682961705054,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.02307191522356966,0.0022079169147862787,-0.00019924541389043648
0.260256981,0.1740626090228934,-0.35511818655911426,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.024032335960942064,0.0023665599727225595,-0.00019924541389043648
0.270194252,0.17502173260750933,-0.3549531353633699,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.02499145954555801,0.0025316111684668963,-0.00019924541389043648
0.280217354,0.17597765362913767,-0.3547819791078692,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.025947380567186346,0.0027027674239676336,-0.00019924541389043648
0.290217531,0.17692984618382407,-0.35460480969787705,0.3173466743371739,0.15003027306195132,-0.3574847465318368,0.31754591975106433,0.026899573121872744,0.002879936833959762,-0.00019924541389043648
0.300192924,0.17787523364707,-0.3544222328976433,0.3173466743371739,0.15096715151879853,-0.35737892716173036,0.317557359521611,0.026908082128271477,0.0029566942640870675,-0.00021068518443712048
